Dim1,Dim2,Word
-1.4962605,40.283195,controlled
-6.2444034,62.87002,times
19.537117,52.179806,giving
-11.43674,60.551895,small
-8.434705,67.916664,window
-35.667274,53.876595,opportunity
-16.329084,57.15466,strong
15.0747385,64.67241,division
-5.9177423,55.120476,within
-44.80117,25.610651,less
-51.42044,26.450588,5
14.523606,64.436325,000
-31.633284,55.693348,8
-20.759045,65.716606,hectares
8.920016,68.12457,burnt
-42.007336,67.56159,ag
-37.37307,63.067818,agencies
-35.49067,52.585373,aid
-53.573612,10.826866,government
-33.94277,58.18687,announced
20.902426,61.445583,commit
-37.477066,41.77744,millions
-42.420494,65.608696,dollars
-31.994299,55.717213,recovery
-5.1482797,52.95051,effort
-35.785748,45.499104,including
-33.577644,32.75485,blaze
-47.776318,45.059395,ministerial
-23.763397,56.411915,assessing
16.257418,66.84728,need
-5.6347923,60.665443,supplies
-37.323807,40.899406,firefighting
-4.917427,51.835445,Industry
-35.70163,42.176094,Victorian
-22.476904,48.8076,Federation
-51.044582,25.839804,haulage
-12.740755,63.631443,contractors
-12.711955,64.8502,affected
-35.65629,56.463135,Hundreds
-14.056492,68.49182,21
-55.3949,21.805655,semi
-5.318066,65.93936,collection
-36.97903,48.78082,Warrnambool
-5.790123,62.929733,fodder
0.84416914,64.23127,surviving
-44.330185,69.485085,Bruce
14.730147,64.53104,farms
-49.167118,17.63455,helping
5.7102323,67.248825,sheep
-37.82653,47.54305,fixing
-38.899193,32.082577,fencing
-0.881848,65.97792,Tim
-44.45729,69.44297,came
-17.970755,64.220795,around
-37.933342,56.673935,donate
-14.588319,65.984825,Scott
-16.656448,63.949673,Wilson
-15.393107,64.23537,went
-46.834286,21.414822,collect
-26.918594,55.90173,Neil
-54.79438,10.559732,James
-4.96721,65.2077,DPI
-37.4569,30.238478,Charlie
-17.740635,66.902084,amazing
15.666182,59.96214,Fuel
-35.116703,40.215015,blamed
-6.215511,52.392204,hike
9.750585,63.729904,fresh
13.513403,67.355865,fluctuating
-45.382923,66.95611,12
17.3113,52.16868,per
-24.677832,51.06028,cent
-2.1374853,66.55088,jump
-27.861385,58.94025,cost
-17.136414,65.66841,latest
-24.193045,58.701645,Rabobank
-1.0223731,61.67874,milk
-44.39857,69.03356,vegetables
-17.390173,55.71417,Ben
7.5940695,67.02874,Russell
-51.557858,16.851955,money
-30.2903,63.243664,case
4.403763,68.792206,passing
-25.363083,36.08637,contrary
-16.833511,66.183205,see
-3.0876515,60.58026,retail
-5.319787,65.9604,Low
-4.140598,58.769005,falling
-45.000763,65.10444,slow
-15.826349,63.194656,exports
-2.1985414,62.8597,Wheat
-2.2534122,66.6559,slowed
9.553163,65.882675,traditional
-54.83016,19.653225,markets
15.698605,61.105137,Egypt
-38.01657,56.324528,Pakistan
-11.602092,71.94677,China
-33.45895,42.760082,India
-14.391329,64.53981,failed
-37.953087,61.948605,deliver
-22.822453,62.732895,expected
-42.035076,38.47999,contracts
-43.81549,67.79245,crop
-47.95328,20.516544,record
-20.440798,60.96917,tenders
-5.3884883,68.06763,fierce
-22.351118,59.261856,trader
-5.378014,57.192467,Lloyd
-32.26769,39.48992,George
-33.821705,53.722515,range
-27.800583,54.004047,factors
-15.988016,65.56856,Certainly
-7.9226255,66.6512,important
-12.623685,58.744385,customer
9.6757,68.53002,period
-47.0385,41.497894,significant
-10.177083,64.57227,recent
-20.38395,63.332905,months
-41.478264,35.902046,exporting
-13.818538,61.942482,quantities
10.799109,64.48608,whole
-44.236496,68.94355,bunch
-26.517405,45.36158,broader
-35.222107,38.45164,whereby
-10.827356,67.34674,hope
-30.300539,58.00158,sell
-47.821568,18.9084,quantity
-14.471219,62.92973,harvest
-42.791557,21.480461,quiet
-45.103977,67.349335,David
-16.191912,61.970684,Johnson
-34.027676,43.19539,having
-10.498986,67.43071,impact
-27.71499,39.520992,lost
-29.769833,34.719784,submitted
-55.085396,12.660733,tender
10.134447,63.339012,supply
-43.890144,68.17751,ll
-8.0069895,61.259014,participate
5.8774104,51.187103,absolutely
-32.040985,58.183765,Probably
-14.972707,63.146515,relatively
-22.035233,56.870445,compared
-18.419363,63.279724,structure
-35.552795,45.84636,previous
-52.643463,22.54232,return
-21.826479,62.43862,look
-52.75514,18.857992,fact
-43.478058,18.751741,extremely
-23.248735,54.959156,comments
-21.488045,60.644222,season
-31.459482,30.11057,estimates
-23.610147,58.102116,lifting
13.28339,60.90709,hard
-44.115845,70.41966,2
5.6159525,66.940155,00
-16.322039,59.828842,grades
-36.087063,26.546925,4
-45.894764,26.768597,There
-25.925573,65.651085,mixed
-12.02333,57.642715,outlook
-48.593853,66.34183,grains
2.1167455,65.835884,Record
-46.40027,20.759909,soy
-23.83112,40.420033,harvests
3.5603824,67.36134,US
-22.794409,54.917183,Brazil
-22.548397,61.670055,mean
-17.769106,53.21374,canola
-44.230988,42.294548,alternative
-42.998005,27.30571,seed
5.763955,68.61631,Pool
-18.210264,54.148052,malting
-1.3584871,59.327297,barley
-43.943405,26.385315,Chinese
-52.721104,10.093775,soon
-28.585442,66.28077,pick
-21.144922,59.878246,At
-12.999343,60.9976,holding
-30.3772,52.707302,stocks
-25.397526,46.048088,offer
-1.6015329,61.328495,marketplace
-53.707104,12.565575,puts
-13.508411,58.62142,us
-38.78861,41.11738,good
-19.071339,64.15678,position
-35.0505,40.53124,course
-21.439781,65.08589,come
-0.84250045,55.20984,Europe
-24.160828,54.116924,August
-34.87326,50.625797,away
-29.601383,53.955612,yet
-44.11061,41.294872,Once
-54.712307,17.887733,emerge
-36.860435,27.75935,forward
-14.400594,65.665085,selling
-17.410902,55.51243,Inquiry
13.486305,60.84133,chief
-26.899496,52.765568,Meanwhile
-12.237608,57.59569,head
-0.19780555,60.17403,respond
-6.8854375,70.65907,complaints
-21.160336,58.42013,investigation
-16.451456,66.94944,conducted
-53.11736,21.407309,told
-35.47523,16.20129,hearing
-6.305854,64.39466,criticism
7.2702494,57.780827,Commissioner
2.1215138,67.81705,Terence
8.169714,66.10198,cooperation
-54.786606,17.88625,lawyer
-44.427418,69.33095,expectations
-40.142975,43.55854,prepare
-33.05334,44.91075,witness
-7.865583,66.27238,statements
-43.563297,67.310295,availability
-1.4623715,62.583797,documents
-33.13615,37.807415,development
-32.0665,58.204857,prepared
-11.839754,67.660286,fight
-35.922573,44.20397,maintain
-6.514184,62.800133,keeping
-16.088512,65.00364,profile
-8.507222,65.78323,association
-16.140444,55.184505,committee
-54.81797,10.42316,Angus
18.752787,52.17265,opponents
-36.158695,65.71317,concerning
-12.377357,57.905075,any
-13.943069,59.646793,challenge
27.518333,54.273865,marketing
-20.666664,47.978203,most
2.1652403,64.13452,what
-12.958806,61.74657,doing
-30.145475,57.288055,gathering
-22.84909,52.15223,our
-7.076702,61.039658,thoughts
-4.894916,68.16813,preparing
-1.1059713,59.076935,battle
-23.19178,50.073925,probably
-1.2932494,56.734444,occur
-15.23213,54.73302,pushes
-35.88598,44.143116,ban
-46.164757,22.177254,Party
7.1169333,66.475555,pushing
-21.773907,56.573647,permanent
-5.4980683,60.599968,imports
-53.576466,11.46633,seat
7.267089,57.881992,McMillan
9.391069,67.13986,Melbourne
-51.542824,16.711823,drafting
-18.145685,62.647316,private
-4.2176538,64.69304,member
11.332546,62.75459,bill
-22.257895,60.662178,Federal
-5.074891,56.43378,McGauran
-6.3379827,64.45072,rejected
-45.556,38.485394,saying
-39.269375,40.849415,affect
-8.23765,64.84519,wide
-10.986245,69.24214,push
-15.814199,59.037678,plan
-40.035606,27.12148,doesn
-54.808277,10.503999,many
-17.613348,59.234726,orchards
-5.5922275,54.494762,Gippsland
-48.9822,18.931053,"?"""
-28.698622,31.141344,So
-19.351965,62.057182,suppose
8.394264,55.554985,exposed
-34.552322,60.73985,closely
-17.293406,65.71967,nation
-36.327232,57.666203,compete
-42.796276,68.06348,begin
-1.4959044,58.70951,avocado
-27.664515,57.87713,stiff
-10.400607,68.70198,For
-8.228507,63.39778,led
-11.888033,63.081997,North
-13.427167,53.845047,avocados
-31.678091,47.30451,picked
-46.46247,11.489705,here
-21.370829,48.727196,Jim
-39.22918,63.169327,focus
4.26494,66.45969,sending
-53.33289,12.174788,quality
-13.706532,64.74136,left
-43.805332,16.626595,consume
8.197049,63.117237,...
-35.06202,40.323,coming
-42.11749,41.75165,volume
-49.784416,16.477806,Govt
-15.408258,64.029106,urged
-45.599598,17.935385,tougher
-53.665466,10.955892,Fruit
-7.2908792,65.16678,vegetable
-28.0963,55.70841,calling
-11.183562,61.63467,states
-7.8378654,66.38272,origin
-33.863503,58.191868,implemented
2.0614998,65.35795,packaged
-32.467377,38.689865,misleading
-17.14123,65.633194,Chief
3.807847,65.64175,executive
-15.289433,76.680725,Roach
-6.902073,62.897705,Consumer
-26.30289,38.754498,Competition
-25.48302,52.814335,ACCC
-29.855158,51.687447,needs
-29.17501,46.866123,again
-36.642197,43.462173,amount
-53.37535,11.218896,bit
-37.16058,40.836464,stick
18.986752,51.983376,happened
-43.599228,68.981445,consistency
-27.435568,70.778534,consistent
-2.278319,55.702038,varies
-11.921905,67.74684,hugely
-33.385036,34.51492,often
-45.310707,22.23726,cases
-10.972999,69.250046,exist
-1.7629931,62.68663,looked
-48.594322,66.51377,authority
-49.794857,17.852509,satisfied
-21.277483,46.78567,compliance
-23.688656,51.95136,Growers
-5.9352417,37.20474,currant
-18.956514,58.867943,Dried
-8.765583,58.264904,processor
-15.203999,61.662495,dealt
-8.673363,62.182392,blow
-12.069648,64.43543,learnt
-29.786108,46.70393,receive
-24.11987,54.116566,650
-3.0375714,57.130535,half
-35.6561,53.662903,conduct
-23.453299,63.848904,organisers
-28.159634,46.31817,Rodeo
-45.616203,26.449184,comply
-12.2784605,64.72525,mandatory
-51.123325,25.848011,code
-15.593559,63.645615,public
-14.808144,64.7807,practices
9.451446,67.10093,incidents
0.55546945,60.841904,fortnight
-29.741573,49.414276,outraged
-0.78854495,60.026417,television
-54.16215,20.434128,watching
-36.080757,62.85289,paralysed
-14.477676,63.225754,behind
-44.44342,68.16311,ring
-47.916206,18.144571,arena
-43.51061,42.238922,broke
-28.792093,43.0574,State
11.479255,58.78904,declare
-5.4568577,62.747005,regulations
-39.322166,40.53011,permit
7.217234,62.5387,issued
-43.860645,67.43049,requirement
-34.379574,45.55167,vet
-11.577641,51.694393,site
-8.362837,58.18311,events
2.9177587,67.7054,rather
11.530385,62.165905,call
-43.91293,67.50359,cooks
-43.6777,18.444443,drivers
-36.0265,45.48562,proving
-24.769392,45.701965,hardest
-34.625656,45.446514,jobs
16.48317,66.17995,fill
-21.949587,51.354584,stations
-53.21943,12.542224,lure
-5.224832,59.735806,mining
-13.349901,62.33666,particular
-5.082416,64.6882,While
-18.762627,59.284058,lucky
-48.62592,13.06422,team
-8.4663105,63.541634,Flora
-19.897371,52.514366,Valley
-42.811737,21.532734,Station
-18.774534,58.98078,Creek
-25.75671,40.65305,Wayne
-24.786428,60.525276,camp
-2.6302047,60.18596,dying
3.0636199,60.56404,breed
-9.870775,65.24224,One
4.8629713,61.423904,once
3.7248533,67.27501,finished
-16.69533,64.21064,found
-35.632298,54.468914,niche
-13.970066,61.184784,life
3.7463799,66.62036,either
12.62761,61.4326,cooking
-19.492159,56.62528,station
-27.73428,39.515938,driving
-24.151508,44.77345,bore
-40.877922,65.900696,happening
-50.032413,17.33836,mines
-32.173153,19.86188,corporations
-31.733896,47.1919,enjoy
-15.006506,63.00194,Flooding
-38.4016,57.399673,causes
-10.526653,57.819836,blocking
-2.059823,58.241364,Katherine
-21.498629,60.313793,Kununurra
0.3708442,60.720257,rivers
-14.919691,56.800583,shearers
-54.205414,19.766066,break
-48.079227,13.784445,broken
-24.411701,53.150986,stand
0.10674441,60.265068,lamb
-20.801542,65.42563,shearing
-16.253885,66.3835,Clarke
-52.724686,11.442614,Shane
-25.003426,42.513542,Harvey
13.2848215,60.736313,shore
-48.753124,14.503691,350
-7.9932075,32.587162,lambs
12.494351,58.943726,hours
-9.311933,54.42201,Mt
-1.9895287,50.80519,Island
3.4645774,62.808235,400
-14.648295,43.180492,wanted
-26.570433,33.126354,shear
6.0883703,65.81189,700
-48.376766,13.504946,day
-5.3760023,54.58008,achieved
-35.284424,29.665882,goal
-9.093391,64.20023,realise
-54.67617,19.872736,how
-10.817359,61.55287,Live
-28.41982,70.54017,halted
-37.305202,64.22689,live
-28.975784,31.02154,claims
1.5363053,57.12332,spent
-21.611917,62.627747,improving
-39.558628,40.6196,treatment
-39.81821,35.636658,Abattoir
-33.68882,44.372013,cruelty
-34.741028,35.12344,concerns
-51.824657,25.56792,raised
-39.33852,35.789455,2003
-29.27851,46.832832,Channel
-38.248207,55.92783,Nine
14.719247,59.28836,60
8.528805,66.01812,night
3.2777255,60.738445,showed
-8.669727,64.657104,footage
3.7461991,61.52947,decision
-14.778742,46.133213,halt
-4.1728134,58.96038,while
-11.511938,53.52936,investigated
-54.570282,20.456638,extreme
-16.516779,55.05845,reaction
-53.52749,20.673216,shouldn
-28.441025,50.395416,Where
-22.121407,51.9232,allegations
-27.615955,57.629074,ill
-51.70939,10.913036,founded
-2.4936688,58.83477,lacking
-22.216251,59.407658,retain
3.5056078,66.52059,confidence
-25.415152,49.858204,general
15.57337,59.731712,Meat
-2.4458563,60.037857,Livestock
2.2527633,61.654778,sets
-43.357845,66.60696,bad
-25.78132,51.399418,precedent
-18.956701,60.74979,General
-39.771935,60.1902,Mike
-13.311482,61.142033,certain
7.1714783,62.639233,suggestions
-1.5602778,53.61062,buy
-11.011402,47.47081,Aust
2.0825274,56.75915,confirmed
-37.748848,58.792694,continue
17.112335,51.48781,Saddam
-47.79062,13.667245,Hussein
-35.000546,35.358124,analysts
-0.9814411,55.49804,shut
-34.64133,60.601555,exporters
-24.408375,47.71143,lodged
-21.173723,55.80186,applications
-15.677446,59.224915,four
-32.04344,55.70123,Not
-4.9905972,51.74985,access
-27.682528,54.12072,maybe
-27.782621,43.772278,following
-23.1975,59.44553,mission
-48.9216,14.895589,ready
-36.307777,23.085894,cannot
-44.053387,67.49765,confirm
-41.885906,62.370514,short
-4.9943385,59.036774,term
-54.830376,20.034363,mechanisms
14.197462,60.855244,meantime
-18.666557,61.25613,representatives
-39.108368,62.07063,companies
-41.151424,61.28715,ABB
4.8719573,65.9125,CBH
-18.28133,60.96017,Graincorp
-8.660228,58.22134,meeting
-19.984467,57.07709,politicians
-39.697968,59.609478,Tuckey
-5.5591974,49.599632,organised
-40.123436,32.97112,MPs
-5.4790754,64.19184,traders
-38.34469,57.013206,learn
-2.1169436,53.900906,Michael
-25.923088,53.24062,change
-35.404522,21.859741,If
-30.091658,57.302864,stress
-40.322968,64.95965,legislation
-34.66788,16.255861,opportunities
3.8475304,50.606644,perhaps
-12.525222,66.70365,assist
-11.684623,49.16784,benefit
-15.170008,56.39255,lecturer
-43.94316,60.125427,strategy
-31.30225,41.755157,Business
13.678993,57.982605,School
18.829607,51.337543,without
-1.9858032,53.919853,Professor
-33.810528,43.032894,introduce
-3.0432158,57.073997,free
-12.21253,54.897472,let
2.3900983,57.659126,enter
14.171084,60.19676,ability
-13.294997,33.09423,spread
-36.029663,43.27131,key
-46.754036,18.378252,choice
-43.600014,66.98231,those
-18.123497,60.870472,problem
-53.09319,11.710054,punish
4.669355,63.241768,mess
-39.137516,61.562855,gaining
11.597521,61.917187,reacts
-16.562132,54.99996,climbing
-30.278349,54.778133,More
-20.950382,55.306145,bales
-39.38853,41.204487,interest
-49.65879,10.503018,pushed
-27.969486,54.04382,cents
-51.549957,10.724186,kilo
-33.92292,39.23368,clean
-50.2983,10.726991,Elders
-24.54862,53.334618,buyers
27.598845,53.669224,gain
7.9247646,66.31564,offering
4.9950576,46.098625,obviously
-22.534344,40.18581,yes
-41.825905,41.029537,cautious
-34.978085,42.69686,seeing
5.938475,68.26121,quite
-52.33951,11.187941,resistance
10.517724,58.79944,Beef
7.1973424,61.007603,delayed
14.134107,60.539276,beef
-22.11073,59.048885,owners
-28.455397,56.272346,strike
-21.706148,45.028793,consortium
-13.705783,60.256004,takeover
-16.789406,48.140522,asked
3.119704,58.061283,vote
-18.5832,56.781643,helped
14.411826,61.284607,broker
-13.66268,56.7637,sign
-44.778637,19.774105,Monday
-33.507317,34.169987,getting
-33.321136,37.675076,problems
6.1940455,64.25359,sorted
14.238642,60.085056,starting
-16.211773,53.338654,worried
-51.707703,11.37028,approval
-2.9263582,52.404995,terminator
-35.65068,22.00986,technology
-24.092241,52.022038,Gene
3.1967494,64.616554,ethics
-7.294474,44.95018,campaigners
-44.308304,22.859703,concerned
-5.035909,58.77103,stops
-8.238403,52.786514,seeds
-14.640842,54.81818,naturally
-13.397702,55.48065,approved
-49.88613,16.039953,cropping
-28.837496,52.756916,Members
-20.02114,59.66641,United
-2.5608819,51.00986,Nations
13.910689,58.362576,Biological
-1.9594433,48.47628,biotech
-31.281404,50.36634,Monsanto
-23.243242,50.254097,commercialise
17.119204,51.55854,process
-53.573757,20.663874,Bob
-11.007942,55.494743,Ethics
-28.827927,31.060976,Network
-14.798798,43.29521,threaten
-9.555324,54.45812,natural
-7.2641582,61.1193,biodiversity
-15.211771,52.61951,Spain
-34.85602,50.618694,arguing
-38.8277,57.250847,modified
-50.69194,12.917046,officials
9.204506,58.99357,application
-42.309635,60.039845,regulators
1.747364,56.155754,examined
-48.93751,17.654385,basis
-51.0957,9.900947,Peacock
-48.7815,17.733252,CSIRO
-21.713898,58.80595,Plant
-26.361895,45.435093,Research
-21.396076,43.67883,movements
-30.11688,36.51038,scientists
-1.6372943,55.389805,early
-31.354412,29.962307,tell
-9.638064,55.90715,climate
-53.544178,21.19464,responsible
7.3502197,61.130768,mix
1.7893692,57.026608,marine
-43.714745,65.23335,waters
13.277179,55.333645,numbers
-0.5237522,57.797405,coastline
-43.47158,26.366127,recently
-52.588657,11.416767,caught
-23.023348,47.5767,north
-28.986877,53.34289,scientist
-21.617569,60.364952,Last
14.915503,45.51312,warmer
-15.233449,56.422768,cause
-23.334732,44.360462,turns
-2.7129314,65.3506,something
-38.125603,56.794323,coastal
-43.397705,66.29159,third
-33.17612,32.82828,cyclone
-8.047841,54.85099,bracing
-8.598482,61.95149,tropical
-25.250677,43.61838,develops
3.4971995,60.73941,Pilbara
-33.08612,36.509735,coast
-0.99231917,56.843037,Bureau
-19.518309,56.460583,Meteorology
-10.818427,37.020504,expects
-28.367437,70.55785,rapidly
-22.533316,44.540672,develop
-38.488132,46.10312,later
-45.292698,21.968927,weed
4.3680854,61.30557,tested
0.7564483,55.367683,An
24.170393,44.380283,invasive
-26.385042,37.517323,aquatic
-33.960094,35.247055,eradicate
-12.889554,50.494965,Further
-12.494308,49.922947,Darwin
-31.238443,45.803085,place
-1.5664778,33.77352,viable
14.504739,61.183235,Regional
10.105488,60.95468,officer
-13.946516,59.28638,Steve
5.386683,63.747627,explains
2.058031,52.718647,rapid
-42.9828,66.96745,along
3.259495,55.062798,11
-19.179731,54.288425,kilometres
-13.428594,60.883038,plant
-46.57947,10.854178,your
-26.390285,37.959316,garden
